Product_Name,Price_Bought,Quantity_Bought,Price_Sold,Quantity_Sold,Start_Date,End_Date
Farmley Turkish Apricots Dried Pouch,369,216,353.37,181,01-03-2025,07-03-2025
Farmley California Cranberries Dried Pouch,260,249,256.72,175,01-03-2025,07-03-2025
DMart Premia Breakfast Mix,140,231,121.75,225,01-03-2025,07-03-2025
Nutraj Snackrite,999,121,1039.37,120,01-03-2025,07-03-2025
Carnival Cocktail Mix Nuts,499,312,505.03,254,01-03-2025,07-03-2025
Nutraj Premium Panchmeva Trail Mix,699,117,692.19,116,01-03-2025,07-03-2025
Royal Traditions Snack Mix Masala Magic,150,169,137.95,121,01-03-2025,07-03-2025
Royal Traditions Snack Mix Chatpata,150,162,134.5,125,01-03-2025,07-03-2025
DMart Premia Makhana,571,310,498.57,273,01-03-2025,07-03-2025
Farmley Prasadam Makhana Pouch,595,180,570.7,150,01-03-2025,07-03-2025
Morya Phool Makhana,499,253,426.87,237,01-03-2025,07-03-2025
Khetika Naturale Premium Raw Makhana,499,276,495.07,244,01-03-2025,07-03-2025
DMart Swaad Makhana,223,170,197.75,164,01-03-2025,07-03-2025
Satyam Makhana,152,195,134.78,141,01-03-2025,07-03-2025
Farmley Himalayan Salted Makhana Jar,259,377,252.95,299,01-03-2025,07-03-2025
Farmley Peri Peri Makhana Jar,259,388,238.45,340,01-03-2025,07-03-2025
Farmley Cream & Onion Makhana Jar,259,324,225.22,321,01-03-2025,07-03-2025
Farmley Minty Pudina Makhana Jar,259,395,229.66,379,01-03-2025,07-03-2025
Farmley Tangy Tomato Makhana Jar,259,125,264.18,88,01-03-2025,07-03-2025
Farmley Cheese & Herbs Makhana,259,331,222.88,323,01-03-2025,07-03-2025
Nutraj Dried Figs (Anjeer),899,140,877.43,102,01-03-2025,07-03-2025
DMart Premia Anjeer (Figs),256,192,239.58,155,01-03-2025,07-03-2025
Nutraj Dried Anjeer,449,174,451.32,132,01-03-2025,07-03-2025
Healthy Crunch Anjeer (Figs),375,139,379.03,127,01-03-2025,07-03-2025
Prov Select Figs Anjeer,475,293,410.65,232,01-03-2025,07-03-2025
DMart Premia Dried Figs (Anjeer),940,395,873.63,342,01-03-2025,07-03-2025
KMK Anjeer (Figs),429,283,429.09,269,01-03-2025,07-03-2025
Prov Select Figs Anjeer,899,337,933.12,312,01-03-2025,07-03-2025
Fortune Sunlite Refined Sunflower Oil,200,219,182.22,157,01-03-2025,07-03-2025
Fortune Refined Sunflower Oil Tin,3050,266,2970.07,259,01-03-2025,07-03-2025
Gemini Refined Sunflower Oil,190,376,184.71,279,01-03-2025,07-03-2025
Sunrich Refined Sunflower Oil,171,104,176.0,95,01-03-2025,07-03-2025
Sunday Refined Sunflower Oil,185,339,185.53,316,01-03-2025,07-03-2025
DMart Swaad Refined Sunflower Oil (1 L),170,285,160.24,274,01-03-2025,07-03-2025
Fortune Sunlite Refined Sunflower Oil,3050,310,3176.38,285,01-03-2025,07-03-2025
Gulab Sunflower Oil Tin,3332,123,2922.8,114,01-03-2025,07-03-2025
Dhara Refined Sunflower Oil (5 L),950,270,901.09,245,01-03-2025,07-03-2025
Sunny Sun Lite Refined Sunflower Oil,930,166,817.56,159,01-03-2025,07-03-2025
Gemini Sunflower Oil Tin,2750,320,2550.31,306,01-03-2025,07-03-2025
Gemini Refined Sunflower Oil,2800,199,2528.76,171,01-03-2025,07-03-2025
Aadhar Refined Sunflower Oil Pouch,185,128,162.7,98,01-03-2025,07-03-2025
Dalda Refined Sunflower Oil Pouch (1 L),185,305,174.79,300,01-03-2025,07-03-2025
Dhara Refined Sunflower Oil (15 L),2970,214,2804.26,167,01-03-2025,07-03-2025
Sunday Refined Sunflower Oil,2965,135,2722.45,125,01-03-2025,07-03-2025
Sweekar Refined Sunflower Oil Jar,2775,247,2513.52,231,01-03-2025,07-03-2025
Sunny Sun Lite Refined Sunflower Oil Tin,2675,315,2776.97,307,01-03-2025,07-03-2025
Gulab Sunflower Oil,1157,231,1130.39,220,01-03-2025,07-03-2025
Sunrich Refined Sunflower Oil,2707,396,2556.19,279,01-03-2025,07-03-2025
Liberty Vista Ref Sunflower Oil,170,250,160.63,185,01-03-2025,07-03-2025
Sundrop Superlite Advanced Sunflower Oil (1 L),240,354,217.84,318,01-03-2025,07-03-2025
Gulab Groundnut Oil,1232,145,1111.23,138,01-03-2025,07-03-2025
Guinea Filtered Groundnut Oil (15 L),3700,105,3159.37,89,01-03-2025,07-03-2025
Dhara Filtered Groundnut Oil Pouch (1 L),240,266,205.54,250,01-03-2025,07-03-2025
Gulab Filtered Groundnut Oil (15 L),3587,363,3414.96,299,01-03-2025,07-03-2025
Fortune Filtered Groundnut Oil (1 L),240,193,241.1,144,01-03-2025,07-03-2025
Guinea Filtered Groundnut Oil (5 L),1300,194,1267.53,159,01-03-2025,07-03-2025
RRO Primio Gold Filtered Groundnut Oil,255,308,264.44,290,01-03-2025,07-03-2025
RRO Primio Refined Groundnut Oil,4000,231,4058.67,198,01-03-2025,07-03-2025
Gramiyaa Wood Cold Pressed Groundnut Oil (1 L),490,199,455.93,179,01-03-2025,07-03-2025
Tata Simply Better Cold Pressed Groundnut Oil,500,319,492.08,268,01-03-2025,07-03-2025
Guinea Lite Groundnut Oil (5 L),1300,376,1263.28,359,01-03-2025,07-03-2025
Gramiyaa Wood Cold Pressed Coconut Oil (500 ml),310,165,298.03,120,01-03-2025,07-03-2025
RRO Primio Gold Filtered Groundnut Oil (15 L),3500,238,3445.25,216,01-03-2025,07-03-2025
Swadeshi Filtered Groundnut Oil Pouch,220,325,201.54,251,01-03-2025,07-03-2025
Sunny Filtered Groundnut Oil,240,251,249.56,236,01-03-2025,07-03-2025
Saffola Active Oil (1 L),197,194,193.24,160,01-03-2025,07-03-2025
Saffola Gold Oil (1 L),197,296,176.86,292,01-03-2025,07-03-2025
Saffola Active Oil (15 L),2955,357,2871.87,313,01-03-2025,07-03-2025
Saffola Gold Oil (15 L),3055,122,2986.08,121,01-03-2025,07-03-2025
Saffola Total Pro Heart Conscious Oil Pouch (1L),237,137,243.63,120,01-03-2025,07-03-2025
Hudson Canola Oil,280,332,249.65,269,01-03-2025,07-03-2025
Fortune Rice Bran Health Oil (1 L),199,167,191.39,141,01-03-2025,07-03-2025
DMart Premia Refined Rice Bran Oil (1 L),155,189,161.43,173,01-03-2025,07-03-2025
Fortune Rice Bran Health Oil (15 L),2999,191,2793.29,143,01-03-2025,07-03-2025
Svity Kolam Rice Bran Oil Pouch (1 L),165,167,173.09,124,01-03-2025,07-03-2025
Dhara Refined Rice Bran Oil (5 L),1000,118,1001.62,103,01-03-2025,07-03-2025
Gemini Rice Bran Oil,195,312,178.13,290,01-03-2025,07-03-2025
Kings Rice Bran Physically Refined Rice Bran Oil,169,361,150.62,252,01-03-2025,07-03-2025
Ricela Refined Rice Bran Oil (1 L),195,314,193.99,275,01-03-2025,07-03-2025
Patanjali Kachi Ghani Mustard Oil (1 L),180,132,186.4,96,01-03-2025,07-03-2025
Fortune Kachi Ghani Mustard Oil Bottle (1 L),215,157,201.95,156,01-03-2025,07-03-2025
Patanjali Kachi Ghani Mustard Oil Pouch (1 L),175,242,162.8,231,01-03-2025,07-03-2025
Fortune Kachi Ghani Mustard Oil (1 L),210,396,196.91,297,01-03-2025,07-03-2025
Dhara Kachighani (Mustard) Oil (1 L),210,271,215.82,227,01-03-2025,07-03-2025
Patanjali Kachi Ghani Mustard Oil,900,136,870.77,120,01-03-2025,07-03-2025
Tez Mustard Kachchi Ghani Oil Bottle (1 L),230,348,214.4,335,01-03-2025,07-03-2025
Tata Simply Better Cold Pressed Mustard Oil,350,298,309.79,217,01-03-2025,07-03-2025
Dalda Kachi Ghani Oil (1 L),215,393,189.79,310,01-03-2025,07-03-2025
Kings Kachi Ghani Pure Mustard Oil Pouch,205,253,214.03,192,01-03-2025,07-03-2025
Tez Mustard Oil,1160,330,1091.66,243,01-03-2025,07-03-2025
RRO Premium Mustard Oil,1170,275,1121.15,220,01-03-2025,07-03-2025
Kings Kachi Ghani Pure Mustard Oil Jar,1075,182,1079.1,181,01-03-2025,07-03-2025
RRO Mastdil Premium Mustard Oil Bottle (1 L),235,252,234.99,183,01-03-2025,07-03-2025
Ruchi Mahakosh Mustard Oil,215,210,209.73,163,01-03-2025,07-03-2025
Fortune Pehli Dhaar First Pressed Kachi Ghani Mustard Oil Bottle (1 L),230,330,202.73,318,01-03-2025,07-03-2025
Ruchi Gold Refined Palmolein Oil,165,330,151.97,320,01-03-2025,07-03-2025
Borges Olive Oil For Indian Cooking (2 L),4200,208,3806.32,203,01-03-2025,07-03-2025
Tilsona Til Oil Bottle (1 L),435,274,426.69,267,01-03-2025,07-03-2025
Gemini Refined Soyabean Oil (1 L),175,234,158.7,194,01-03-2025,07-03-2025
Swad Refined Soyabean Oil Pouch (1 L),160,322,150.34,265,01-03-2025,07-03-2025
Figaro Extra Light Tasting Olive Oil (2L),3499,100,3220.95,76,01-03-2025,07-03-2025
RRO Til Dil Premium Til Oil Bottle (1 L),360,282,369.27,278,01-03-2025,07-03-2025
Idhayam Gingelly Oil (1 L),459,128,432.12,95,01-03-2025,07-03-2025
Del Monte Light Olive Oil (2 L),3999,183,3931.47,178,01-03-2025,07-03-2025
KLF Coconad 100% Edible Coconut Oil (1 L),420,385,372.99,284,01-03-2025,07-03-2025
Borges Extra Virgin Olive Oil (1 L),2300,154,2258.35,147,01-03-2025,07-03-2025
Fortune Plus Soya Health Oil,185,116,170.01,107,01-03-2025,07-03-2025
Figaro Olive Oil Tin (200 ml),439,327,378.62,267,01-03-2025,07-03-2025
Leonardo Olive Pomace Oil (5 L),4750,339,4864.15,296,01-03-2025,07-03-2025
Figaro Extra Virgin Olive Oil (500 ml),1099,220,1065.06,168,01-03-2025,07-03-2025
Tata Simply Better Cold Pressed Virgin Coconut Oil,849,146,733.74,145,01-03-2025,07-03-2025
Bertolli Extra Light Tasting Olive Oil (2 L),3999,382,3614.83,357,01-03-2025,07-03-2025
Tata Simply Better Cold Pressed Sesame Oil,649,143,560.58,134,01-03-2025,07-03-2025
Leonardo Extra Light Olive Oil (2 L),3800,356,3528.87,253,01-03-2025,07-03-2025
Sunny Soya Fit Refined Soyabean Oil Pouch,165,325,140.78,295,01-03-2025,07-03-2025
Gramiyaa Wood Cold Pressed Sesame Oil (1 L),690,342,641.93,277,01-03-2025,07-03-2025
Borges Pure Olive Oil - Classic (1 L),2200,387,2231.76,333,01-03-2025,07-03-2025
Idhayam Sesame Oil Bottle (1 L),459,281,431.76,204,01-03-2025,07-03-2025
Allegro Olive Oil,399,285,386.61,283,01-03-2025,07-03-2025
Allegro Extra Light Olive Oil,3199,106,3342.04,92,01-03-2025,07-03-2025
Allegro Olive Pomace Oil,6500,234,5629.72,186,01-03-2025,07-03-2025
Radhuni Gold Refined Palmolein Oil,161,226,167.1,166,01-03-2025,07-03-2025
